url	title	date	author	up	normal	down	img_list	ip	
https://www.ptt.cc/bbs/Beauty/M.1397474992.A.087.html	[帥哥] 花美男？	2014-04-14 19:29:49	Tiderus	1	5	7	http://i.imgur.com/3U2sqch.jpg;http://i.imgur.com/AZlacLq.jpg;http://i.imgur.com/7r2LkcX.jpg;http://i.imgur.com/js6nGUu.jpg	123.240.159.38
https://www.ptt.cc/bbs/Beauty/M.1397472294.A.1FE.html	[帥哥] 眨眼睛	2014-04-14 18:44:51	hermione0814	17	8	5	http://i.imgur.com/nACwjen.jpg;http://i.imgur.com/g4jtiBi.jpg;http://i.imgur.com/bDPpPNX.jpg;http://i.imgur.com/qT6Mz9r.jpg;http://i.imgur.com/k3b4FY0.jpg;http://i.imgur.com/S8gVh76.jpg;http://i.imgur.com/KoZhuHO.jpg;http://i.imgur.com/uK6CCCz.jpg	180.176.252.4
https://www.ptt.cc/bbs/Beauty/M.1397477817.A.5BC.html	[帥哥] 美韓混血	2014-04-14 20:16:55	Harionago	17	3	1	http://i.imgur.com/wWomfHD.jpg;http://i.imgur.com/tynmrV3.jpg;http://i.imgur.com/rXR5gt6.jpg;http://i.imgur.com/oHYdoAu.jpg;http://i.imgur.com/SemlMrH.jpg;http://i.imgur.com/IDHt4oQ.jpg;http://i.imgur.com/AvaRxdL.jpg;http://i.imgur.com/wgfPQlb.jpg;http://i.imgur.com/014sYmv.jpg;http://i.imgur.com/YwVRsc3.jpg;http://i.imgur.com/yg5phhI.jpg;http://i.imgur.com/bVO4z0b.jpg;http://i.imgur.com/somDrKH.jpg;http://i.imgur.com/gL1NmhA.jpg;http://i.imgur.com/h7Qz0Jg.jpg;http://i.imgur.com/QjaJhHL.jpg	1.163.190.92
https://www.ptt.cc/bbs/Beauty/M.1397682933.A.D2A.html	[帥哥] 台大帥哥	2014-04-17 05:15:30	daichalo	29	1	6		42.70.45.79
https://www.ptt.cc/bbs/Beauty/M.1398063825.A.24E.html	[帥哥] 33廚房「不負責任試吃團」帥哥	2014-04-21 15:03:42	ben122100	0	2	5		111.240.16.28
https://www.ptt.cc/bbs/Beauty/M.1398615111.A.777.html	[帥哥] 旅行男孩	2014-04-28 00:11:45	shindawn	1	2	1		114.24.176.246
https://www.ptt.cc/bbs/Beauty/M.1399933701.A.F3A.html	[帥哥] 萬芳醫院急診醫生	2014-05-13 06:28:18	pipopo	10	10	1		42.71.4.220
https://www.ptt.cc/bbs/Beauty/M.1400587956.A.5EC.html	[帥哥] Men's Non-no 模特兒徵選廣告	2014-05-20 20:12:33	BrightPeak	1	1	0		180.176.253.141
https://www.ptt.cc/bbs/Beauty/M.1401090619.A.CA2.html	[帥哥] 姊姊正，弟弟帥	2014-05-26 15:50:16	iddddddddddd	57	14	2	http://i.imgur.com/Dr5OzNu.jpg;http://i.imgur.com/Td1m9wR.jpg;http://i.imgur.com/jYEa6sh.jpg;http://i.imgur.com/PnkBfCZ.jpg;http://i.imgur.com/vjTCj55.jpg	114.37.186.233
https://www.ptt.cc/bbs/Beauty/M.1401671151.A.3CC.html	[帥哥] 表特台大 笑容融化人的獸醫帥哥	2014-06-02 09:05:44	jolinreusp	157	24	31		1.161.75.201
https://www.ptt.cc/bbs/Beauty/M.1401769095.A.12B.html	[帥哥] 表特台大 五官超深邃政研所帥哥	2014-06-03 12:18:11	jolinreusp	93	15	26		140.112.216.171
https://www.ptt.cc/bbs/Beauty/M.1401900711.A.AD7.html	[帥哥] 傳說牙醫男神 VS 美男神	2014-06-05 00:51:48	forevergood	15	7	0		49.159.189.18
https://www.ptt.cc/bbs/Beauty/M.1401989091.A.E2E.html	[帥哥] 清純無修飾小清新	2014-06-06 01:24:46	ray92110	5	2	2		36.238.224.209
https://www.ptt.cc/bbs/Beauty/M.1402076091.A.BEF.html	[帥哥] 應該是今日台大最帥	2014-06-07 01:34:48	forevergood	15	3	0		49.159.189.18
https://www.ptt.cc/bbs/Beauty/M.1402212088.A.B2E.html	[帥哥] 挑戰本日最帥!!!!強者我朋友!!	2014-06-08 15:21:23	lovepink7556	8	4	4		36.231.145.211
https://www.ptt.cc/bbs/Beauty/M.1403622649.A.896.html	[帥哥] 帥的定義	2014-06-24 23:10:47	wesley03	57	17	39	http://i.imgur.com/VtCE4Vq.jpg;http://i.imgur.com/XPk2Fc9.jpg;http://i.imgur.com/vm6x4CF.jpg;http://i.imgur.com/SnwNcyQ.jpg;http://i.imgur.com/Mi1N1Qs.jpg;http://i.imgur.com/zwMJgL5.jpg;http://i.imgur.com/ZYcRMW0.jpg;http://i.imgur.com/65FFYFh.jpg;http://i.imgur.com/5xGEVnp.jpg	211.75.72.139
https://www.ptt.cc/bbs/Beauty/M.1404325327.A.2C9.html	[帥哥] 吱吱界的冠希哥	2014-07-03 02:22:04	KennyLife	412	44	21	http://i.imgur.com/2PTaZNF.jpg;http://i.imgur.com/Vt2AjTc.jpg	61.228.253.224
https://www.ptt.cc/bbs/Beauty/M.1404659774.A.316.html	[帥哥] 個性帥哥	2014-07-06 23:16:10	GDYB	1	12	3		42.77.76.80
https://www.ptt.cc/bbs/Beauty/M.1404658111.A.F63.html	[帥哥] 韓國靈異事件展-神帥哥工作人員fb	2014-07-06 22:48:28	ijn123g	16	5	5	http://i.imgur.com/jUQ2FMb.jpg	220.136.210.12
https://www.ptt.cc/bbs/Beauty/M.1405095844.A.E0F.html	[帥哥] 泰國馬力歐		ruffle	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1405082049.A.A7D.html	[帥哥] 金城武 4G廣告...	2014-07-11 20:34:06	LoLoLuan	59	15	6		61.228.152.98
https://www.ptt.cc/bbs/Beauty/M.1405436714.A.6D1.html	[帥哥] robin van persie	2014-07-15 23:05:12	qk123	7	2	4	http://i.imgur.com/b7jQw4E.jpg;http://i.imgur.com/MbdiDhp.jpg;http://i.imgur.com/Qgicu6H.jpg	111.240.227.115
https://www.ptt.cc/bbs/Beauty/M.1405914723.A.FAA.html	[帥哥] 最帥冷氣 技師	2014-07-21 11:51:59	vincentsoon	2	6	11		118.170.25.236
https://www.ptt.cc/bbs/Beauty/M.1406561291.A.B7E.html	[帥哥] 濃眉大眼，好放電 >///<	2014-07-28 23:28:06	jiannjiau	3	8	10		114.36.232.133
https://www.ptt.cc/bbs/Beauty/M.1406725162.A.D3C.html	[帥哥] 熱血的青春最帥氣	2014-07-30 20:59:20	MusicD	2	2	9	http://i.imgur.com/gPdE6BJ.jpg	182.155.85.24
https://www.ptt.cc/bbs/Beauty/M.1406804504.A.954.html	[帥哥] 擒賊正義哥	2014-07-31 19:01:41	fsgirl	6	5	6		1.162.196.241
https://www.ptt.cc/bbs/Beauty/M.1408106387.A.00F.html	[帥哥] 帥成這樣不知該說啥了。	2014-08-15 20:39:43	Tiderus	10	11	12	http://i.imgur.com/sEB4Yiw.jpg;http://i.imgur.com/bS1smH6.jpg;http://i.imgur.com/xycsekm.jpg;http://i.imgur.com/oLXZJBZ.jpg;http://i.imgur.com/7DaJv90.jpg;http://i.imgur.com/oURsbGM.jpg;http://i.imgur.com/t9KHKf5.jpg;http://i.imgur.com/ZWU7uGz.jpg	123.241.47.101
https://www.ptt.cc/bbs/Beauty/M.1408424558.A.370.html	[帥哥] 青奧會擊劍冠軍	2014-08-19 13:02:34	ppp91307	14	9	4		61.64.108.197
https://www.ptt.cc/bbs/Beauty/M.1408827205.A.9C6.html	[帥哥] 出賣一下小學同學	2014-08-24 04:53:22	lovekimbum	16	5	11		36.233.65.171
https://www.ptt.cc/bbs/Beauty/M.1408957133.A.614.html	[帥哥] 我爸年輕時....	2014-08-25 16:58:50	merk	14	4	1	http://i.imgur.com/OooAQfc.jpg	114.42.159.91
https://www.ptt.cc/bbs/Beauty/M.1409252644.A.7E9.html	[帥哥]  我的爸爸	2014-08-29 03:04:01	dani0921	150	34	2	http://i.imgur.com/OASh5dp.jpg;http://i.imgur.com/YjI2uMx.jpg;http://i.imgur.com/AtxPbV0.jpg	114.43.168.83
https://www.ptt.cc/bbs/Beauty/M.1409842978.A.7C0.html	[帥哥] 新莊線小帥哥	2014-09-04 23:02:55	banelmer	8	6	3	http://i.imgur.com/yB61sZB.jpg;http://i.imgur.com/PCKskHS.jpg;http://i.imgur.com/VMzcXio.jpg	42.71.41.76
https://www.ptt.cc/bbs/Beauty/M.1409762152.A.54E.html	[帥哥] 好帥氣的暖男	2014-09-04 00:35:49	niyuanyuan	8	7	1	http://i.imgur.com/RTEA12e.jpg;http://i.imgur.com/9ekeRAK.jpg;http://i.imgur.com/iMDFnZQ.jpg;http://i.imgur.com/NgewYqt.jpg;http://i.imgur.com/1b1kzUg.jpg;http://i.imgur.com/tKMQmw8.jpg	223.136.223.49
https://www.ptt.cc/bbs/Beauty/M.1411441854.A.072.html	[帥哥] 捷運超帥哥（像吳彥祖$）	2014-09-23 11:10:51	gothmog	45	10	4		101.9.237.16
https://www.ptt.cc/bbs/Beauty/M.1411399483.A.70F.html	[帥哥] 50歲的日本主唱--稻葉浩志	2014-09-22 23:24:40	shanyaochung	61	2	0	http://i.imgur.com/u3a9fBO.jpg;http://i.imgur.com/UDV9Efs.jpg;http://i.imgur.com/C974kNI.jpg;http://i.imgur.com/7gIDkt1.jpg;http://i.imgur.com/995RtaK.jpg	118.160.164.218
https://www.ptt.cc/bbs/Beauty/M.1411892297.A.497.html	[帥哥] 暖	2014-09-28 16:18:15	mownar	29	15	7	http://i.imgur.com/p3CUz9c.jpg	1.164.149.240
https://www.ptt.cc/bbs/Beauty/M.1412087550.A.B78.html	[帥哥] 香港警察	2014-09-30 22:32:26	myange1	4	5	1		114.42.178.226
https://www.ptt.cc/bbs/Beauty/M.1412334907.A.8C2.html	[帥哥] 海陸戰隊>///<	2014-10-03 19:15:05	erhumm	35	23	7	http://i.imgur.com/uCaGQco.jpg;http://i.imgur.com/PAQnz16.jpg;http://i.imgur.com/uYQRpOD.jpg;http://i.imgur.com/rZc6von.jpg;http://i.imgur.com/thMdWCo.jpg;http://i.imgur.com/3iLW6lu.jpg;http://i.imgur.com/jz8Hed0.jpg;http://i.imgur.com/6FKQ3Pe.jpg	110.27.154.219
https://www.ptt.cc/bbs/Beauty/M.1412362506.A.FA8.html	[帥哥] 超萌混血男正太！	2014-10-04 02:55:02	Demasong	3	4	2		118.160.149.13
https://www.ptt.cc/bbs/Beauty/M.1412436085.A.71C.html	[帥哥] 金城武最新腕錶廣告	2014-10-04 23:21:19	Sanchers	24	2	2		1.171.121.100
https://www.ptt.cc/bbs/Beauty/M.1413564158.A.036.html	[帥哥] 就是個13歲的(正太)風箏衝浪冠軍...	2014-10-18 00:42:34	emulli	1	3	4	http://i.imgur.com/4m0fYhV.jpg;http://i.imgur.com/QJX2UGD.jpg;http://i.imgur.com/AV1ZwXE.jpg;http://i.imgur.com/4m0fYhV.jpg;http://i.imgur.com/QJX2UGD.jpg;http://i.imgur.com/AV1ZwXE.jpg;http://i.imgur.com/4m0fYhV.jpg;http://i.imgur.com/QJX2UGD.jpg;http://i.imgur.com/AV1ZwXE.jpg	1.163.235.193
https://www.ptt.cc/bbs/Beauty/M.1413979823.A.376.html	[帥哥] 清新牙套帥哥	2014-10-22 20:10:21	lin6lin9	14	9	8	http://i.imgur.com/oRXv2wb.jpg;http://i.imgur.com/hWG9Z6B.jpg;http://i.imgur.com/JYNYxII.jpg;http://i.imgur.com/AaYN58C.jpg;http://i.imgur.com/cFOHjNv.jpg;http://i.imgur.com/3IpDHxN.jpg	42.77.7.194
https://www.ptt.cc/bbs/Beauty/M.1414205855.A.4C5.html	[帥哥] 調酒師	2014-10-25 10:57:32	eeveechung	1	1	3	http://i.imgur.com/TJeaOvR.jpg	24.2.125.52
https://www.ptt.cc/bbs/Beauty/M.1415020944.A.7B3.html	[帥哥] 帥氣の接待員		GeminiMan	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1415175951.A.BCA.html	[帥哥] 頹廢風XD		naish1120	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1415438419.A.A6D.html	[帥哥] [太平輪]長榮廣告		et803	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1416215197.A.742.html	[帥哥] 昨天去台灣名茶、咖啡暨美酒展拍到的型男	2014-11-17 17:06:33	ejywar	2	2	0	http:http://6.share.photo.xuite.net/aoshi0302/160535e/19311049/1058455701_o.jpg;http:http://photo.xuite.net/aoshi0302/19311049/8.jpg	118.161.184.216
https://www.ptt.cc/bbs/Beauty/M.1416229124.A.CC8.html	[帥哥] River Phoenix  瑞凡·費尼克斯	2014-11-17 20:58:41	srwcc	6	3	0	http://i.imgur.com/PNIHC6H.jpg;http://i.imgur.com/SwI4y3Z.jpg;http://i.imgur.com/pnrfAKs.jpg;http://i.imgur.com/lneCKFV.jpg;http://i.imgur.com/99NnrVs.jpg;http://i.imgur.com/v0jwPA0.jpg;http://i.imgur.com/iTjSmS2.jpg;http://i.imgur.com/wLynB0f.jpg;http://i.imgur.com/ATz4CKc.jpg	42.75.93.252
https://www.ptt.cc/bbs/Beauty/M.1416639712.A.3EE.html	[帥哥] 跪求貌似高以翔帥哥臉書,IG	2014-11-22 15:01:50	a8n6i9123456	0	2	1	http://i.imgur.com/03n3YqA.jpg	42.75.233.234
https://www.ptt.cc/bbs/Beauty/M.1416677303.A.C16.html	[帥哥] 我的外公	2014-11-23 01:28:18	kevin310007	32	9	6	http://i.imgur.com/RgVZTkf.jpg;http://i.imgur.com/ChY9E0I.jpg;http://i.imgur.com/exotIUc.jpg;http://i.imgur.com/RISJXo3.jpg;http://i.imgur.com/aisZDhq.jpg	118.167.23.136
https://www.ptt.cc/bbs/Beauty/M.1416747443.A.D62.html	[帥哥] 還是我阿公帥	2014-11-23 20:57:17	ovaltine0211	4	6	4		180.176.149.236
https://www.ptt.cc/bbs/Beauty/M.1417178845.A.8F5.html	[帥哥] 交大健身房帥哥>///<	2014-11-28 20:47:22	ck994097	77	15	10	http://i.imgur.com/DiMOlqA.jpg;http://i.imgur.com/fI1ZEyj.jpg;http://i.imgur.com/5vXpH8G.jpg;http://i.imgur.com/pbKTH2f.jpg;http://i.imgur.com/dyLT4FM.jpg;http://i.imgur.com/BKEDEyM.jpg	114.44.233.81
https://www.ptt.cc/bbs/Beauty/M.1417455052.A.BC2.html	[帥哥] 朋友的朋友	2014-12-02 01:30:49	yakura	8	2	0		111.83.213.151
https://www.ptt.cc/bbs/Beauty/M.1417609714.A.4D6.html	[帥哥] 警專趙又廷		ac01363496	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1417763601.A.712.html	[帥哥] 新光三越捕捉野生李李仁		address200	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1417786764.A.CB8.html	[帥哥] 我的帥氣阿公	2014-12-05 21:39:21	cara618	229	28	0		122.117.4.108
https://www.ptt.cc/bbs/Beauty/M.1417894587.A.158.html	[帥哥] 富樫勇樹		yakura	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1417892691.A.01E.html	[帥哥] 小楊過  吳磊	2014-12-07 03:04:46	lovekimbum	4	1	0	http://i.imgur.com/dHStBl7.jpg;http://i.imgur.com/qMkpw1S.jpg;http://i.imgur.com/28O0uOo.jpg	42.76.233.223
https://www.ptt.cc/bbs/Beauty/M.1417943269.A.98A.html	[帥哥] 帥!眼神有殺氣!	2014-12-07 17:07:45	lovepink7556	15	5	17	http://i.imgur.com/RP9cEN3.jpg;http://i.imgur.com/gIXe2Eo.jpg	114.24.49.57
https://www.ptt.cc/bbs/Beauty/M.1418043251.A.62D.html	[帥哥] 出賣室友		bewty0106	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1418135255.A.A37.html	[帥哥] 捕獲野生曹格+梁朝偉	2014-12-09 22:27:31	ray8787	11	3	7		1.171.173.12
https://www.ptt.cc/bbs/Beauty/M.1418268812.A.5EF.html	[帥哥] 地鐵外國帥哥	2014-12-11 11:33:29	benji2007	6	10	6	http://i.imgur.com/CP9uHH8.jpg	134.208.242.47
https://www.ptt.cc/bbs/Beauty/M.1418725259.A.323.html	[帥哥] 清大工科最帥	2014-12-16 18:20:56	bkk0225	54	10	17	http://i.imgur.com/iExLy3B.jpg;http://i.imgur.com/OTZO32j.jpg;http://i.imgur.com/jK2cnob.jpg	223.142.58.58
https://www.ptt.cc/bbs/Beauty/M.1418825400.A.768.html	[帥哥] 很威的阿公		cinderellaO	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1418832413.A.ED6.html	[帥哥] 質感男	2014-12-18 00:06:50	yalooo626	32	10	4	http://i.imgur.com/m5gys47.jpg	39.9.148.142
https://www.ptt.cc/bbs/Beauty/M.1418888586.A.31A.html	[帥哥] 成功der	2014-12-18 15:43:04	LSKCmuachi	29	11	12	http://i.imgur.com/zMkAuSt.jpg	42.70.192.14
https://www.ptt.cc/bbs/Beauty/M.1419143279.A.1F2.html	[帥哥] 高學歷帥哥	2014-12-21 14:27:57	loser999	2	4	10		1.174.100.176
https://www.ptt.cc/bbs/Beauty/M.1419156983.A.925.html	[帥哥] 出賣老爸(ノ뒑龤ꬪ)	2014-12-21 18:16:21	seanww	103	15	19	http://i.imgur.com/WwwqZ2u.jpg;http://i.imgur.com/A0RAVa8.jpg;http://i.imgur.com/WAJun3z.jpg;http://i.imgur.com/y276ky2.jpg	36.231.126.163
https://www.ptt.cc/bbs/Beauty/M.1419515946.A.EC1.html	[帥哥] 出賣學長	2014-12-25 21:59:03	naish1120	23	13	15	http://i.imgur.com/ThBcyBc.jpg;http://i.imgur.com/D5hEpB4.jpg;http://i.imgur.com/qZCcVKK.jpg;http://i.imgur.com/91DKIih.jpg;http://i.imgur.com/SK7sCLK.jpg;http://i.imgur.com/kgmlGTC.jpg	42.79.158.142
https://www.ptt.cc/bbs/Beauty/M.1419567551.A.BA9.html	[帥哥] 民國郭富城	2014-12-26 12:19:08	nascency	13	6	0	http://i.imgur.com/s4S0AaZ.jpg;http://i.imgur.com/khzVQvO.jpg;http://i.imgur.com/s4S0AaZ.jpg;http://i.imgur.com/khzVQvO.jpg	140.119.120.6
https://www.ptt.cc/bbs/Beauty/M.1419742793.A.1DF.html	[帥哥] 分享我的阿公~	2014-12-28 12:59:34	s50632413	23	11	18	http://i.imgur.com/cELNMaz.jpg;http://i.imgur.com/HIQbtpJ.jpg;http://i.imgur.com/EQZVwJh.jpg;http://i.imgur.com/Ufu7dRU.jpg;http://i.imgur.com/qQsHnsC.jpg;http://i.imgur.com/M6nikzf.jpg;http://i.imgur.com/c7ThO6u.jpg	36.236.236.4
https://www.ptt.cc/bbs/Beauty/M.1419863227.A.A93.html	[帥哥] 靦腆的笑容		louisshih	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1419921061.A.3C8.html	[帥哥] 出賣表哥	2014-12-30 14:30:59	y03928	30	12	0	http://i.imgur.com/JYL3E95.jpg;http://i.imgur.com/KvbeBYO.jpg;http://i.imgur.com/AjPGrSi.jpg	27.246.138.128
https://www.ptt.cc/bbs/Beauty/M.1419935225.A.CA6.html	[帥哥] 可愛帥氣兼具的籃球員 (圖多)	2014-12-30 18:27:03	yolo0616	13	10	16	http://i.imgur.com/pRmefik.jpg;http://i.imgur.com/vJxrn5p.jpg;http://i.imgur.com/6t7lU3Z.jpg;http://i.imgur.com/TgqaNwv.jpg;http://i.imgur.com/kuNXDk4.jpg;http://i.imgur.com/iWubZYb.jpg;http://i.imgur.com/ILrDKP0.jpg;http://i.imgur.com/mrg3HZ8.jpg;http://i.imgur.com/68JwaBx.jpg;http://i.imgur.com/xo8NpCA.jpg;http://i.imgur.com/bsAUtCK.jpg;http://i.imgur.com/nTEPMBo.jpg;http://i.imgur.com/RTZzoFX.jpg;http://i.imgur.com/NURpVUB.jpg;http://i.imgur.com/2wlFlZ1.jpg	61.227.153.42
https://www.ptt.cc/bbs/Beauty/M.1420175820.A.9B7.html	[帥哥] 出賣隊輔		Imgod159	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1420974084.A.940.html	[帥哥] 出賣爸爸	2015-01-11 19:01:22	empty40314	23	10	7	http://i.imgur.com/wqllbwK.jpg	223.139.10.253
https://www.ptt.cc/bbs/Beauty/M.1421208943.A.C1D.html	[帥哥] 在校園不小心掃到的	2015-01-14 12:15:26	twXand5566	0	0	0		36.225.49.63
https://www.ptt.cc/bbs/Beauty/M.1421218925.A.2FC.html	[帥哥] 輔大監考助教好友	2015-01-14 15:02:03	soreness	18	10	13	http://i.imgur.com/GnKixyJ.jpg;http://i.imgur.com/eq9iaur.jpg;http://i.imgur.com/mYKKHv2.jpg;http://i.imgur.com/jR5crO3.jpg;http://i.imgur.com/05xhAJM.jpg;http://i.imgur.com/xV3T2hD.jpg	211.22.135.210
https://www.ptt.cc/bbs/Beauty/M.1421337576.A.644.html	[帥哥] 帥氣的台灣虎航空少兩枚	2015-01-15 23:59:34	a710138	6	11	6	http://i.imgur.com/JND0Ei5.jpg	180.217.157.177
https://www.ptt.cc/bbs/Beauty/M.1421334252.A.2AC.html	[帥哥] 出賣爺爺!!	2015-01-15 23:04:09	orangebluest	11	12	15	http://i.imgur.com/nhA7vuX.jpg	114.43.127.230
https://www.ptt.cc/bbs/Beauty/M.1421494341.A.92F.html	[帥哥] 小李洪基	2015-01-17 19:32:19	gaminnnene	2	10	3	http://i.imgur.com/CEyPBLD.jpg;http://i.imgur.com/MFb3rpI.jpg;http://i.imgur.com/0NwyFk7.jpg	61.231.114.177
https://www.ptt.cc/bbs/Beauty/M.1421840342.A.D5B.html	[帥哥] 出賣表哥		markflystar	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1422201031.A.FDF.html	[帥哥] 滿陽光的		yolo0616	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1422450874.A.87E.html	[帥哥] 五股張東健前來挑戰	2015-01-28 21:14:26	bennyt6182	141	22	35	http://i.imgur.com/kSFcvyI.jpg;http://i.imgur.com/ZpBO4JR.jpg;http://i.imgur.com/taAKkhW.jpg;http://i.imgur.com/KR65lfp.jpg	27.245.21.61
https://www.ptt.cc/bbs/Beauty/M.1422548299.A.652.html	[帥哥] 出賣自己哥哥	2015-01-30 00:18:17	sy5023188	38	26	21	http://i.imgur.com/KUFzJ4F.jpg;http://i.imgur.com/8fQ7xtU.jpg	42.66.130.6
https://www.ptt.cc/bbs/Beauty/M.1422892230.A.D8A.html	[帥哥] 挑戰本日最帥		joe0506	0	0	0		
https://www.ptt.cc/bbs/Beauty/M.1423126331.A.C69.html	[帥哥] 日本男模/演員   千葉雄大	2015-02-05 16:52:08	xingyun	24	14	11	http://i.imgur.com/JTtPoAD.jpg;http://i.imgur.com/253xpLx.jpg;http://i.imgur.com/LhPDmKx.jpg;http://i.imgur.com/Le4UZzU.jpg;http://i.imgur.com/GL5T2s7.jpg;http://i.imgur.com/alqKNPV.jpg;http://i.imgur.com/apSEwsi.jpg;http://i.imgur.com/9z45081.jpg;http://i.imgur.com/m80Tovf.jpg;http://i.imgur.com/exULlIM.jpg;http://i.imgur.com/JDO8L9v.jpg	223.136.88.205
https://www.ptt.cc/bbs/Beauty/M.1423497923.A.651.html	[帥哥] 泰國男孩	2015-02-10 00:05:19	LupinArsene	6	8	8	http://i.imgur.com/nEm3yCg.jpg;http://i.imgur.com/VZNiipX.jpg;http://i.imgur.com/6kFg2BK.jpg;http://i.imgur.com/aMSeWnq.jpg;http://i.imgur.com/Anj358s.jpg;http://i.imgur.com/wbTwOdP.jpg;http://i.imgur.com/Wfil8YW.jpg;http://i.imgur.com/LWlHTEc.jpg;http://i.imgur.com/Ff1FgmJ.jpg;http://i.imgur.com/1uoRk8k.jpg;http://i.imgur.com/htmvJQa.jpg;http://i.imgur.com/jvNE0wK.jpg;http://i.imgur.com/6fyoBLa.jpg;http://i.imgur.com/tLwKh84.jpg;http://i.imgur.com/NGdC7O1.jpg;http://i.imgur.com/vPYjFrL.jpg;http://i.imgur.com/adXr3Wu.jpg;http://i.imgur.com/yGuGMdq.jpg;http://i.imgur.com/H7UiGEH.jpg;http://i.imgur.com/Ke3z516.jpg;http://i.imgur.com/FHLkvAf.jpg;http://i.imgur.com/Saj6TBk.jpg;http://i.imgur.com/jMA4rDE.jpg;http://i.imgur.com/viniBmh.jpg;http://i.imgur.com/DIPexgT.jpg;http://i.imgur.com/cnbQCPD.jpg;http://i.imgur.com/79dhVFI.jpg	115.43.9.144
https://www.ptt.cc/bbs/Beauty/M.1423896739.A.95B.html	[帥哥] 挑戰今日最帥	2015-02-14 14:52:16	allan1686611	13	13	20	http://i.imgur.com/CmgskyZ.jpg;http://i.imgur.com/dDmFvJQ.jpg;http://i.imgur.com/rpomVw0.jpg;http://i.imgur.com/XW6z1vV.jpg;http://i.imgur.com/UBGuPyD.jpg;http://i.imgur.com/RTRjrk7.jpg	27.241.15.139
https://www.ptt.cc/bbs/Beauty/M.1424016138.A.5FE.html	[帥哥] 暖男歐巴	2015-02-16 00:02:15	zzzeee	20	10	6	http://i.imgur.com/aUZIdsX.jpg;http://i.imgur.com/mFTpSbK.jpg;http://i.imgur.com/QmSUXvA.jpg;http://i.imgur.com/ZWtmDW2.jpg;http://i.imgur.com/dCr3Bel.jpg	49.216.161.90
https://www.ptt.cc/bbs/Beauty/M.1424052694.A.EFA.html	[帥哥] Instagram粉絲四千長腿男孩	2015-02-16 10:11:32	kellyan1215	21	11	14	http://i.imgur.com/T8Zhdjw.jpg;http://i.imgur.com/noadADy.jpg;http://i.imgur.com/OiJD5Go.jpg;http://i.imgur.com/zD4yGf8.jpg;http://i.imgur.com/2g20t3G.jpg;http://i.imgur.com/UcJpHbN.jpg;http://i.imgur.com/K4HIbz7.jpg;http://i.imgur.com/6Vl3ueW.jpg	111.70.133.121
https://www.ptt.cc/bbs/Beauty/M.1424100309.A.628.html	[帥哥] 唇紅齒白 (圖多)	2015-02-16 23:25:07	yolo0616	7	6	14	http://i.imgur.com/1VcyNwu.jpg;http://i.imgur.com/932UU2f.jpg;http://i.imgur.com/EzeJ4Bm.jpg;http://i.imgur.com/MYJioWr.jpg;http://i.imgur.com/PfYvMk7.jpg;http://i.imgur.com/66Ewbye.jpg;http://i.imgur.com/EfVkVM4.jpg;http://i.imgur.com/KEcnSXA.jpg;http://i.imgur.com/VJtqWiW.jpg;http://i.imgur.com/uKOGSVi.jpg;http://i.imgur.com/yttHBA8.jpg;http://i.imgur.com/BQDiQKR.jpg;http://i.imgur.com/CiWt02Z.jpg;http://i.imgur.com/jjS2Nm9.jpg;http://i.imgur.com/bJdcTTQ.jpg;http://i.imgur.com/HSP3qIh.jpg;http://i.imgur.com/dpb2KD1.jpg;http://i.imgur.com/c6COFIC.jpg;http://i.imgur.com/Q7dbuAZ.jpg;http://i.imgur.com/FV7mJTv.jpg;http://i.imgur.com/cpB3gPQ.jpg;http://i.imgur.com/JAUINMA.jpg	61.70.52.245
https://www.ptt.cc/bbs/Beauty/M.1424932865.A.CAD.html	[帥哥] 原來他以前有拍	2015-02-26 14:40:53	twXand5566	0	2	2		111.248.149.118
https://www.ptt.cc/bbs/Beauty/M.1424968862.A.829.html	[帥哥] 屏科周渝民	2015-02-27 00:41:00	qscft1120	153	35	11	http://i.imgur.com/1TKxulS.jpg;http://i.imgur.com/qEvkrzc.jpg;http://i.imgur.com/plmBrHj.jpg;http://i.imgur.com/9E5xNg4.jpg;http://i.imgur.com/zKgqvs6.jpg;http://i.imgur.com/d1nTAi7.jpg;http://i.imgur.com/yQDb7ol.jpg	220.132.184.180
https://www.ptt.cc/bbs/Beauty/M.1425131454.A.9B4.html	[帥哥] 中山醫史巴克	2015-02-28 21:50:51	iamnotanape	16	8	10	http://i.imgur.com/omd6uXW.jpg;http://i.imgur.com/wbYTerA.jpg	61.224.92.245
